workingday_0,workingday_1,weather_1,weather_2,weather_3,weather_4,holiday_0,holiday_1,count1,count2,count3,count4,count5,count6,season,year,hour,weekday,temp,humidity,windspeed
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.5042117516605418,-0.4479227681074553,-0.055257180400433537,0.1285266964635251,0.1690141713153539,0.3751074830338608,3,2012,5,0,0.64,0.61,0.194
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.5042117516605418,-1.503652337390048,-0.44762835105581994,-0.05517987930110364,0.12857574269448066,0.16905593654627385,3,2012,6,0,0.64,0.65,0.1642
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.18779983948269,-1.503652337390048,-1.503074779314811,-0.44753119142862124,-0.055128230863924536,0.12861784845423582,3,2012,7,0,0.64,0.65,0.1343
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5879864997450757,-1.1873245968652903,-1.503074779314811,-1.5029242018682687,-0.4474739853296002,-0.05508457814741865,3,2012,8,0,0.66,0.54,0.2239
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16302271633832718,-0.5876708190101796,-1.18683187619809,-1.5029242018682687,-1.5028520461124453,-0.44742702870027345,3,2012,9,0,0.7,0.48,0.2239
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5674706697931728,0.1631386141801849,-0.5873389222787756,-1.1866973043069367,-1.5028520461124453,-1.5027962022272576,3,2012,10,0,0.7,0.51,0.1642
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8455853395811808,0.5674789767020644,0.163269147837532,-0.5872346916777651,-1.1866296279095545,-1.5027962022272576,3,2012,11,0,0.74,0.42,0.1642
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0569800402619747,0.8455196626398921,0.5675010684369163,0.163335388972461,-0.5871755066767027,-1.1865764469085445,3,2012,12,0,0.74,0.42,0.194
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1361063344674713,1.0568581282652825,0.8454671853499578,0.5675468507525919,0.16338394213779872,-0.5871273736318235,3,2012,13,0,0.78,0.4,0.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.184948438262129,1.1359633733549586,1.0567489711292732,0.845498899359162,0.5675896782569014,0.16342575478043692,3,2012,14,0,0.76,0.4,0.194
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2281640189373366,1.1847924842107955,1.1358330006153339,1.0567699918318718,0.8455377896688027,0.5676280871147437,3,2012,15,0,0.76,0.4,0.1343
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2258345645853783,1.2279965687105279,1.1846490157648164,1.1358500187496476,1.0568058894835228,0.8455738579474023,3,2012,16,0,0.76,0.4,0.1045
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1466874817363595,1.2256677340382216,1.2278415131601756,1.1846635632431037,1.1358847962316079,1.0568401786900268,3,2012,17,0,0.8,0.33,0.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1361063344674713,1.1465417058352025,1.2255133030688719,1.2278538745975982,1.1846976492805212,1.1359184195208414,3,2012,18,0,0.78,0.35,0.1045
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1171794595721158,1.1359633733549586,1.146408496043388,1.2255257823407035,1.2278873488436493,1.1847308615205485,3,2012,19,0,0.74,0.4,0.1343
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0805522211047773,1.11704153337228,1.1358330006153339,1.1464249789350887,1.225559289564214,1.2279201973866043,3,2012,20,0,0.72,0.45,0.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7855139020606537,1.0804240384546988,1.11691623536893,1.1358500187496476,1.1464596066225894,1.2255921577115736,3,2012,21,0,0.72,0.51,0.0896
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.576713995358885,0.7854642052768915,1.080308561067626,1.1169342109107645,1.1358847962316079,1.1464931408621741,3,2012,22,0,0.7,0.58,0.1343
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.44534986206088617,0.5767198433654311,0.7854278345393978,1.0803283893819748,1.1169692563354083,1.1359184195208414,3,2012,23,0,0.68,0.61,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.11007924793443377,0.44539065545296114,0.5767394567492715,0.7854625872354639,1.0803639533285943,1.1170030389109193,3,2012,0,1,0.66,0.65,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.46237466333122806,0.11020922975696534,0.44544549062254685,0.5767847714954478,0.7855023279603083,1.0803980441544905,3,2012,1,1,0.66,0.65,0.0896
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.2776947267709036,-0.46209239776027566,0.1103539587921064,0.445497450364789,0.5768274681444804,0.7855389017928215,3,2012,2,1,0.64,0.69,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.575141676778008,-1.2771955703848483,-0.4617941804897579,0.11042287804876025,0.44554200670056765,0.5768657992116186,3,2012,3,1,0.64,0.69,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.8481055055548004,-1.5745633937834833,-1.2766787468032514,-0.4616963039074421,0.1104721807205577,0.445581443312278,3,2012,4,1,0.64,0.69,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.440047829585519,-1.8474546089328527,-1.5739668177422101,-1.2765396276193373,-0.46163889715940404,0.11051443892898812,3,2012,5,1,0.64,0.69,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6418721819291059,-1.4395054841521397,-1.8467848449273152,-1.5738126523370561,-1.2764706786041846,-0.46159182124846593,3,2012,6,1,0.62,0.73,0.0896
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3581064616031947,-0.641542166566552,-1.4389451299198328,-1.846616871768684,-1.573739492445337,-1.2764167410587342,3,2012,7,1,0.66,0.65,0.1343
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0372006485828185,0.3581704634174417,-0.6411958218278803,-1.4387977981766575,-1.8465398476013684,-1.5736830516225244,3,2012,8,1,0.72,0.51,0.0896
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.3294438975074199,1.0370839982846614,0.3582486905760085,-0.6410888654436813,-1.4387265507722422,-1.846481109548165,3,2012,9,1,0.74,0.45,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7966416204694265,1.3292495048853463,1.0369801444645455,0.3583050634867332,-0.6410289175974917,-1.4386712468828204,3,2012,10,1,0.76,0.4,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5091755718022363,0.7965889634985867,1.3290672938390928,1.037002165698846,0.3583508549038955,-0.6409803310572637,3,2012,11,1,0.76,0.4,0.0896
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.649172210885287,0.5091993863281811,0.7965496091604418,1.329074532079051,1.0370383433620316,0.35839102574545545,3,2012,12,1,0.78,0.4,0.194
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7293804326931712,0.649158783613165,0.5092371083374458,0.7965837989658376,1.3291065725330684,1.0370727990294908,3,2012,13,1,0.78,0.4,0.1642
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6734590318850159,0.7293456684916815,0.6491589692606919,0.5092858394846409,0.7966233821585619,1.329138568716881,3,2012,14,1,0.8,0.33,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6573655570813866,0.6734391438514837,0.7293243484455869,0.649200618740368,0.5093294922569926,0.79665986234155,3,2012,15,1,0.82,0.34,0.2239
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7244843264868932,0.6573499502216222,0.6734328176362653,0.7293619406281533,0.6492422896179083,0.5093683917192908,3,2012,16,1,0.8,0.36,0.0896
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0791028951714488,0.7244508647438042,0.6573479390420776,0.6734732385779384,0.7294024760194441,0.6492800108855153,3,2012,17,1,0.8,0.36,0.1642
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.46079893697612,1.0789750980699384,0.7244308574578936,0.6573891740649924,0.673514565633478,0.7294395222644097,3,2012,18,1,0.76,0.52,0.2836
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4558427553076863,1.4605696013876512,1.0788600092809268,0.7244686973078076,0.6574307289515315,0.6735520825061528,3,2012,19,1,0.74,0.58,0.1642
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1996640326059722,1.4556147381588462,1.46035217099392,1.0788799109087812,0.7245093020119587,0.6574683812649333,3,2012,20,1,0.74,0.62,0.2239
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.03099588912104,1.1995041639235693,1.4553986366329306,1.4603527646978196,1.0789154953731184,0.7245463894619588,3,2012,21,1,0.72,0.66,0.194
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7626909829935966,1.0308808894082147,1.1993567498837807,1.4553994810430682,1.46038294559383,1.0789495983963655,3,2012,22,1,0.72,0.62,0.3284
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4850682315674557,0.7626473575451803,1.03077869922872,1.1993705529802947,1.455429732102411,1.4604138363096029,3,2012,23,1,0.7,0.7,0.2239
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21210440279066348,0.485098459109476,0.7626171061642056,1.0308010343280094,1.199404430692996,1.4554606645288062,3,2012,0,2,0.7,0.74,0.2239
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.29797842803484775,0.2122072439601067,0.4851426448585099,0.7626530133474487,1.030837299830308,1.1994375190883706,3,2012,1,2,0.68,0.79,0.2537
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8355431005767648,-0.2977398950237478,0.21232461767340483,0.48519259546475363,0.7626930771702274,1.0308718077162682,3,2012,2,2,0.68,0.83,0.194
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.440047829585519,-0.8351615650256485,-0.2974857562153763,0.21238837603312577,0.48523658951824494,0.7627298430776521,3,2012,3,2,0.68,0.83,0.194
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.3147402529792513,-1.4395054841521397,-0.8347632925999403,-0.29739619554326635,0.21243623436221346,0.4852756918649872,3,2012,4,2,0.68,0.83,0.194
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.9708464990849932,-2.3139652225413183,-1.4389451299198328,-0.834646539458741,-0.29734111610856884,0.2124776339393467,3,2012,5,2,0.68,0.89,0.194
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6418721819291059,-1.970162950998514,-2.31317034288448,-1.4387977981766575,-0.8345838498653829,-0.29729542373635665,3,2012,6,2,0.64,0.83,0.194
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.25453034463378776,-0.641542166566552,-1.969460277271976,-2.3129787652153713,-1.4387265507722422,-0.8345336334142537,3,2012,7,2,0.66,0.83,0.0896
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.43786965581433446,-0.2543033696483591,-0.6411958218278803,-1.9692860953149565,-2.3128951350252906,-1.4386712468828204,3,2012,8,2,0.66,0.89,0.0896
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.2720479791008004,0.4379124390851119,-0.2540608802837603,-0.6410888654436813,-1.969207333536368,-2.312832469830795,3,2012,9,2,0.7,0.74,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.982542491688656,1.2718688548967199,0.43796927987232803,-0.25397351741356183,-0.6410289175974917,-1.969147562509888,3,2012,10,2,0.7,0.79,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5389539137514859,0.982440381511284,1.2717020330338762,0.43802161799746536,-0.2539190530617093,-0.6409803310572637,3,2012,11,2,0.74,0.62,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.49894937563868735,0.5389698066658485,0.9823511828169091,1.2717121746207558,0.43806628022851446,-0.2538737263432838,3,2012,12,2,0.78,0.49,0.1343
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7855139020606537,0.4989759105294567,0.5389995444076146,0.9823759689096867,1.2717450276133717,0.43810577979273096,3,2012,13,2,0.8,0.46,0.0896
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7533406710731078,0.7854642052768915,0.4990163744202474,0.5390467692306697,0.9824129203537165,1.2717775068342543,3,2012,14,2,0.82,0.41,0.2239
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6761042676499316,0.7532995329874647,0.7854278345393978,0.49906562285501227,0.539090000439034,0.9824478360175778,3,2012,15,2,0.82,0.46,0.2239
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7462417128218353,0.6760836759328193,0.7532717886430367,0.7854625872354639,0.49910942039687595,0.5391286492904274,3,2012,16,2,0.82,0.43,0.2239
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0703407979113753,0.7462024631955966,0.6760766404682417,0.7533081688076361,0.7855023279603083,0.49914840592159765,3,2012,17,2,0.76,0.66,0.2537
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4558427553076863,1.070215331696227,0.7461766222473261,0.6761169276018439,0.7533483650002687,0.7855389017928215,3,2012,18,2,0.76,0.62,0.2836
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4897933927835163,1.4556147381588462,1.0701025922297027,0.7462133615095609,0.6761582172094914,0.7533852095987816,3,2012,19,2,0.76,0.66,0.194
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2817813289288489,1.4895563441122526,1.4553986366329306,1.0701229370843373,0.7462536582002385,0.6761957118201837,3,2012,20,2,0.74,0.74,0.2239
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0372006485828185,1.2815996154665463,1.4893311396291669,1.4553994810430682,1.0701586455913314,0.7462905625427207,3,2012,21,2,0.74,0.62,0.2239
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8032310202485229,1.0370839982846614,1.2814301838657656,1.4893302666614572,1.455429732102411,1.0701928223553236,3,2012,22,2,0.72,0.66,0.0896
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.47446625440837514,0.8031766103706307,1.0369801444645455,1.2814398330954873,1.4893600370907456,1.4554606645288062,3,2012,23,2,0.72,0.66,0.1642
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.391154158394971,0.47449930228019094,0.8031354892608308,1.037002165698846,1.2814725482956844,1.489390683792704,3,2012,0,3,0.7,0.61,0.194
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.29797842803484775,0.3912093688863794,0.47454633066639373,0.8031693457443791,1.0370383433620316,1.2815049456018783,3,2012,1,3,0.7,0.61,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6234268736907725,-0.2977398950237478,0.3912787351872178,0.47459681756892125,0.8032088356527408,1.0370727990294908,3,2012,2,3,0.68,0.65,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.6544345869071413,-0.623101765134905,-0.2974857562153763,0.3913334363949467,0.4746409617117552,0.8032452603801417,3,2012,3,3,0.66,0.74,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.440047829585519,-1.6538352104737561,-0.6227603660132632,-0.29739619554326635,0.39137875996474336,0.47468015328344804,3,2012,4,3,0.64,0.83,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.121069334331592,-1.4395054841521397,-1.6532173741552552,-0.6226543426767508,-0.29734111610856884,0.39141865268090564,3,2012,5,3,0.64,0.78,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5879864997450757,-2.1203458240822215,-1.4389451299198328,-1.6530591977536242,-0.622594655955835,-0.29729542373635665,3,2012,6,3,0.64,0.78,0.1045
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.41101434893702254,-0.5876708190101796,-2.11960287211242,-1.4387977981766575,-1.6529849153334772,-0.6225462246490782,3,2012,7,3,0.66,0.69,0.194
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.1185491683579725,0.4110642762358445,-0.5873389222787756,-2.1194210912003113,-1.4387265507722422,-1.652927807191175,3,2012,8,3,0.7,0.65,0.2836
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.3383870618274598,1.1184108777892607,0.41112831755673157,-0.5872346916777651,-2.1193402027573995,-1.4386712468828204,3,2012,9,3,0.72,0.62,0.194
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9212194818131959,1.3381902901517042,1.1182852125350624,0.4111820141455839,-0.5871755066767027,-2.119279167473805,3,2012,10,3,0.72,0.62,0.194
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6153636861291237,0.9211336847356639,1.3380056812346648,1.1183031187907893,0.4112270565599982,-0.5871273736318235,3,2012,11,3,0.74,0.58,0.194
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6211176667642735,0.6153592525747092,0.9210609281694474,1.3380124670886462,1.1183381448248337,0.41126678213521184,3,2012,12,3,0.74,0.55,0.2239
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8010417121856789,0.6211117025403636,0.6153685030756738,0.921088816259316,1.3380443809366889,1.1183719158730423,3,2012,13,3,0.78,0.49,0.194
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7719132044154795,0.8009878847058307,0.6211194102650162,0.6154118627444888,0.9211266358367232,1.338076301855918,3,2012,14,3,0.76,0.52,0.2985
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6761042676499316,0.771867125678826,0.8009473506005471,0.6211624788712882,0.6154540122402318,0.9211620675875788,3,2012,15,3,0.76,0.52,0.2537
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.704535855542221,0.6760836759328193,0.7718344016053524,0.8009813178292668,0.6212045469094731,0.6154920180362723,3,2012,16,3,0.76,0.48,0.194
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0294357224065027,0.7045077004760031,0.6760766404682417,0.7718698422866401,0.8010208387310747,0.6212425042807121,3,2012,17,3,0.74,0.55,0.2836
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4874243171327484,1.0293211377280247,0.7044930418400772,0.6761169276018439,0.7719097755529075,0.801057281883426,3,2012,18,3,0.74,0.51,0.2239
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4850468750997563,1.487187898681164,1.029219365865588,0.7045318907744926,0.6761582172094914,0.7719464638472382,3,2012,19,3,0.7,0.61,0.1343
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3049978239416473,1.4848110890934698,1.4869633294024744,1.0292417798852143,0.704572777883788,0.6761957118201837,3,2012,20,3,0.7,0.61,0.1343
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.023158645359065,1.3048099344452289,1.4845871572623985,1.4869625762733996,1.029278067474374,0.7046100332176939,3,2012,21,3,0.7,0.61,0.194
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8183600083026332,1.0230457305037868,1.3046342779610454,1.4845865243951681,1.4869923802410554,1.0293125884905077,3,2012,22,3,0.7,0.61,0.1642
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5948284057601234,0.8183015738229952,1.0229456416720017,1.3046427527947264,1.4846163620196322,1.4870230468808665,3,2012,23,3,0.68,0.65,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2627456852687206,0.594829434985171,0.8182563962788977,1.0229683732147696,1.3046751393252405,1.4846470486677064,3,2012,0,4,0.66,0.69,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.1388387520184678,0.26283505488321623,0.5948441914734035,0.8182894874693362,1.0230047496668229,1.3047073412442354,3,2012,1,4,0.64,0.73,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0047308979941114,-0.13864255322137065,0.26293885048842247,0.5948885899102127,0.818328763200678,1.0230393235100737,3,2012,2,4,0.64,0.69,0.194
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.2312479228837498,-1.004304355235479,-0.1384310834690917,0.2630000471814663,0.5949310301184034,0.8183650606043551,3,2012,3,4,0.62,0.73,0.2537
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.121069334331592,-1.2307611222406791,-1.0038607196181464,-0.13834957280648197,0.263047188595522,0.5949692087368663,3,2012,4,4,0.62,0.73,0.2239
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.9708464990849932,-2.1203458240822215,-1.230256752129706,-1.0037354081877092,-0.13829674626942728,0.2630881619817798,3,2012,5,4,0.6,0.78,0.1642
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6234268736907725,-1.970162950998514,-2.11960287211242,-1.2301199824366411,-1.003670323448153,-0.1382523931973773,3,2012,6,4,0.6,0.78,0.1642
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3830430767112254,-0.623101765134905,-1.969460277271976,-2.1194210912003113,-1.2300516909564139,-1.0036186831330938,3,2012,7,4,0.64,0.69,0.2239
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0791028951714488,0.38310044490633405,-0.6227603660132632,-1.9692860953149565,-2.1193402027573995,-1.2299981443016172,3,2012,8,4,0.68,0.61,0.194
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3383870618274598,1.0789750980699384,0.38317198597721086,-0.6226543426767508,-1.969207333536368,-2.119279167473805,3,2012,9,4,0.72,0.54,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.863808722109241,1.3381902901517042,1.0788600092809268,0.3832270974803875,-0.622594655955835,-1.969147562509888,3,2012,10,4,0.74,0.48,0.1343
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5091755718022363,0.8637381973977726,1.3380056812346648,1.0788799109087812,0.3832725358765886,-0.6225462246490782,3,2012,11,4,0.76,0.37,0.0896
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7244843264868932,0.5091993863281811,0.8636808339942634,1.3380124670886462,1.0789154953731184,0.38331249685462804,3,2012,12,4,0.8,0.33,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8756892357749249,0.7244508647438042,0.5092371083374458,0.8637116261817941,1.3380443809366889,1.0789495983963655,3,2012,13,4,0.8,0.31,0.2239
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7855139020606537,0.8756155506183646,0.7244308574578936,0.5092858394846409,0.8637502585079038,1.338076301855918,3,2012,14,4,0.82,0.32,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6573655570813866,0.7854642052768915,0.8755550017722512,0.7244686973078076,0.5093294922569926,0.8637861734207319,3,2012,15,4,0.8,0.33,0.2537
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.689176748998085,0.6573499502216222,0.7854278345393978,0.8755851929892994,0.7245093020119587,0.5093683917192908,3,2012,16,4,0.82,0.32,0.2239
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0104261308720865,0.6891526797495563,0.6573479390420776,0.7854625872354639,0.8756236571261686,0.7245463894619588,3,2012,17,4,0.82,0.34,0.194
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.522864691078445,1.0103166031105022,0.6891421392480584,0.6573891740649924,0.7855023279603083,0.8756594720540384,3,2012,18,4,0.8,0.36,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4722234086003885,1.522618844805889,1.0102199281625985,0.6891817651160249,0.6574307289515315,0.7855389017928215,3,2012,19,4,0.76,0.4,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3334333114695016,1.4719910338827802,1.5223847731369617,1.0102433037739302,0.6892228696600656,0.6574683812649333,3,2012,20,4,0.76,0.4,0.0896
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.147998507732028,1.3332378575865995,1.4717705403219448,1.5223822272723848,1.0102798604767707,0.6892602542543446,3,2012,21,4,0.74,0.48,0.194
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9007328996154874,1.1478523830727456,1.3330545768854847,1.4717705561240448,1.5224115295201874,1.0103145414753152,3,2012,22,4,0.72,0.51,0.1642
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6734590318850159,0.9006525523627675,1.1477188217643066,1.3330616133227176,1.4718005752868795,1.522441897898121,3,2012,23,4,0.7,0.54,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5948284057601234,0.6734391438514837,0.9005852887267041,1.1477352383383423,1.3330935972996734,1.4718313698556884,3,2012,0,5,0.68,0.57,0.1642
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.04014358731216528,0.594829434985171,0.6734328176362653,0.9006142131211917,1.1477698474660003,1.333125559909063,3,2012,1,5,0.66,0.65,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.36890835315231363,-0.039973643326742414,0.5948441914734035,0.6734732385779384,0.9006523227216395,1.1478033706721495,3,2012,2,5,0.66,0.61,0.1343
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0721082468673704,-0.3686509514171828,-0.03978863604833754,0.5948885899102127,0.673514565633478,0.9006879268850798,3,2012,3,5,0.64,0.65,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.8481055055548004,-1.0716637804383022,-0.3683777946427752,-0.03971211783659491,0.5949310301184034,0.6735520825061528,3,2012,4,5,0.64,0.73,0.1642
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.575141676778008,-1.8474546089328527,-1.0712020793834218,-0.3682846460120534,-0.039660688500473995,0.5949692087368663,3,2012,5,5,0.64,0.73,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6418721819291059,-1.5745633937834833,-1.8467848449273152,-1.0710733596998572,-0.3682285624414602,-0.039617166034929006,3,2012,6,5,0.62,0.78,0.1343
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.34958468153571043,-0.641542166566552,-1.5739668177422101,-1.846616871768684,-1.0710073211172728,-0.3681822731316232,3,2012,7,5,0.64,0.73,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9428796333456728,0.3496509503073253,-0.6411958218278803,-1.5738126523370561,-1.8465398476013684,-1.0709551137626383,3,2012,8,5,0.68,0.65,0.1343
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.324423653243873,0.9427880742513185,0.3497314623537391,-0.6410888654436813,-1.573739492445337,-1.846481109548165,3,2012,9,5,0.7,0.58,0.1045
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9411010018328264,1.3242305961033105,0.9427095100936587,0.34978826633490595,-0.6410289175974917,-1.5736830516225244,3,2012,10,5,0.74,0.55,0.1642
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6095601016008639,0.9410099158886568,1.3240497311015473,0.9427363025144273,0.34983417839261943,-0.6409803310572637,3,2012,11,5,0.76,0.52,0.2836
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7922125805732128,0.6095572119115342,0.9409318286235588,1.3240572232883212,0.9427738154548878,0.3498744209524442,3,2012,12,5,0.82,0.41,0.2239
